transaction_id,customer_id,date,amount,payment_method,bank,category,status
5168,846,2024-05-29,6580.02,Credit Card,Axis,Clothing,Success
5169,106,2024-09-06,14902.66,Debit Card,ICICI,Clothing,Success
5170,180,2024-09-07,3395.94,Debit Card,PNB,Entertainment,Success
5171,376,2024-05-13,4468.74,Debit Card,Axis,Utilities,Success
5172,448,2024-05-22,29509.93,Debit Card,SBI,Furniture,Success
5173,488,2024-11-16,4860.54,Net Banking,Kotak,Clothing,Success
5174,621,2024-08-02,1977.08,Debit Card,SBI,Entertainment,Success
5175,997,2024-01-28,3852.99,Net Banking,Axis,Groceries,Success
5176,320,2024-11-01,37062.85,Wallet,Paytm,Travel,Success
5177,212,2024-04-20,13727.81,Debit Card,HDFC,Healthcare,Success
5178,193,2024-02-26,8798.02,Wallet,GooglePay,Healthcare,Pending
5179,444,2024-03-16,14847.56,Net Banking,Axis,Travel,Success
5180,915,2024-12-24,609.41,Debit Card,PNB,Food,Success
5181,374,2024-03-11,669.47,Cash,N/A,Entertainment,Success
5182,189,2024-08-22,447.04,Wallet,Mobikwik,Food,Success
5183,127,2024-05-29,27997.28,Credit Card,ICICI,Education,Success
5184,845,2024-03-20,1856.61,Wallet,GooglePay,Food,Success
5185,740,2024-07-21,20309.95,Wallet,Amazon Pay,Education,Success
5186,489,2024-07-27,33643.85,Cash,N/A,Travel,Success
5187,818,2024-02-04,13272.56,Credit Card,HDFC,Clothing,Failed
5188,658,2024-12-12,2992.56,Debit Card,HDFC,Utilities,Success
5189,665,2024-10-05,10468.26,Credit Card,SBI,Travel,Failed
5190,997,2024-10-22,212.41,Cash,N/A,Groceries,Pending
5191,915,2024-10-03,41141.7,Wallet,Paytm,Furniture,Success
5192,914,2024-01-05,3236.56,Debit Card,Axis,Entertainment,Pending
5193,432,2024-11-02,555.6,Debit Card,PNB,Clothing,Success
5194,740,2024-01-27,69433.41,Credit Card,Axis,Electronics,Success
5195,713,2024-02-17,93122.32,Debit Card,SBI,Furniture,Failed
5196,754,2024-02-09,71964.3,Debit Card,PNB,Electronics,Success
5197,463,2024-09-28,1104.74,UPI,HDFC,Food,Refunded
5198,902,2024-09-17,64253.31,Wallet,Paytm,Furniture,Success
5199,666,2024-02-04,599.6,Debit Card,HDFC,Food,Success
5200,573,2024-07-16,3465.31,Wallet,PhonePe,Utilities,Failed
5201,989,2024-09-24,22318.02,Wallet,PhonePe,Electronics,Success
5202,510,2024-06-12,2577.86,Credit Card,HDFC,Entertainment,Success
5203,859,2024-02-22,2629.97,Debit Card,PNB,Groceries,Success
5204,818,2024-09-06,27671.29,UPI,SBI,Education,Refunded
5205,710,2024-01-20,13350.94,Wallet,Paytm,Clothing,Success
5206,710,2024-09-26,6493.8,Credit Card,SBI,Utilities,Success
5207,432,2024-02-17,29582.18,Net Banking,Axis,Electronics,Refunded
5208,991,2024-08-04,7272.4,Cash,N/A,Electronics,Failed
5209,275,2024-08-12,2937.8,Wallet,Mobikwik,Entertainment,Success
5210,489,2024-03-22,421.8,UPI,PNB,Groceries,Success
5211,242,2024-06-19,2153.06,Credit Card,Axis,Utilities,Success
5212,698,2024-02-04,35429.97,Debit Card,PNB,Furniture,Success
5213,538,2024-07-08,18427.88,Credit Card,ICICI,Travel,Success
5214,742,2024-09-17,4377.87,Net Banking,Axis,Clothing,Success
5215,674,2024-08-27,17089.98,UPI,SBI,Education,Success
5216,698,2024-05-17,2196.01,Net Banking,Kotak,Groceries,Failed
5217,214,2024-04-13,345.67,Cash,N/A,Food,Success
5218,374,2024-04-01,37820.51,Net Banking,Kotak,Education,Success
5219,845,2024-04-23,6401.45,Wallet,GooglePay,Healthcare,Failed
5220,619,2024-02-01,4935.04,Cash,N/A,Clothing,Pending
5221,324,2024-02-24,519.58,Cash,N/A,Travel,Failed
5222,214,2024-10-01,92461.91,Credit Card,AMEX,Furniture,Failed
5223,666,2024-08-21,27911.82,Wallet,PhonePe,Travel,Refunded
5224,680,2024-08-28,46032.77,UPI,SBI,Education,Pending
5225,758,2024-05-29,4921.78,Wallet,Amazon Pay,Clothing,Success
5226,646,2024-04-11,1571.45,UPI,SBI,Food,Success
5227,617,2024-03-15,4319.97,Credit Card,AMEX,Electronics,Failed
5228,106,2024-04-09,13535.2,Net Banking,HDFC,Healthcare,Pending
5229,189,2024-06-27,42513.93,Wallet,Amazon Pay,Education,Refunded
5230,674,2024-11-12,4679.91,Wallet,Mobikwik,Groceries,Success
5231,680,2024-02-25,1887.35,Cash,N/A,Groceries,Success
5232,267,2024-07-25,20632.62,UPI,Kotak,Education,Success
5233,545,2024-07-12,8561.47,Credit Card,Axis,Utilities,Failed
5234,381,2024-01-09,71626.59,Credit Card,ICICI,Furniture,Pending
5235,171,2024-03-11,3442.54,Debit Card,HDFC,Groceries,Failed
5236,843,2024-04-12,2082.33,UPI,Kotak,Clothing,Success
5237,743,2024-05-04,70638.62,Net Banking,SBI,Furniture,Success
5238,171,2024-09-01,21240.27,UPI,ICICI,Travel,Success
5239,666,2024-10-27,7067.97,Debit Card,SBI,Electronics,Success
5240,674,2024-01-23,32058.75,Credit Card,SBI,Electronics,Success
5241,569,2024-01-17,6139.62,Cash,N/A,Clothing,Success
5242,167,2024-06-21,46115.72,Cash,N/A,Furniture,Success
5243,146,2024-09-16,7165.93,Debit Card,PNB,Utilities,Pending
5244,796,2024-04-05,23053.2,Net Banking,Axis,Electronics,Success
5245,665,2024-07-15,48523.87,Wallet,Mobikwik,Travel,Pending
5246,357,2024-07-17,13607.7,Credit Card,ICICI,Healthcare,Success
5247,452,2024-02-16,34787.33,Wallet,Amazon Pay,Education,Success
5248,877,2024-09-22,4793.59,Cash,N/A,Clothing,Success
5249,742,2024-03-26,33655.62,Debit Card,SBI,Education,Success
5250,854,2024-12-18,507.71,Net Banking,Yes Bank,Clothing,Success
5251,396,2024-12-07,3970.56,Debit Card,SBI,Groceries,Success
5252,889,2024-06-22,4248.58,Credit Card,SBI,Healthcare,Pending
5253,267,2024-11-29,36562.77,Wallet,PhonePe,Travel,Refunded
5254,948,2024-08-03,19255.05,Wallet,PhonePe,Travel,Failed
5255,716,2024-01-30,1458.64,Cash,N/A,Food,Success
5256,959,2024-10-28,3578.53,Net Banking,Kotak,Travel,Success
5257,754,2024-06-07,9675.05,Credit Card,Kotak,Utilities,Success
5258,570,2024-06-20,1382.93,Cash,N/A,Healthcare,Success
5259,658,2024-11-14,2753.64,Debit Card,BOB,Travel,Success
5260,157,2024-08-01,533.75,Net Banking,Axis,Groceries,Success
5261,111,2024-01-13,7909.81,UPI,HDFC,Utilities,Refunded
5262,997,2024-11-21,2647.57,Debit Card,Axis,Groceries,Success
5263,510,2024-12-23,15405.16,UPI,ICICI,Healthcare,Pending
5264,926,2024-02-07,3388.7,Debit Card,BOB,Electronics,Success
5265,718,2024-12-11,715.84,Cash,N/A,Travel,Success
5266,199,2024-11-05,31127.33,Debit Card,HDFC,Education,Success
5267,212,2024-03-04,2884.62,Net Banking,Kotak,Healthcare,Success
5268,488,2024-07-01,1527.06,UPI,Axis,Food,Failed
5269,324,2024-09-02,40972.43,Net Banking,Axis,Electronics,Failed
5270,559,2024-12-02,5472.66,Credit Card,SBI,Utilities,Pending
5271,801,2024-10-05,9069.92,Wallet,GooglePay,Utilities,Success
5272,817,2024-12-01,4407.58,Wallet,PhonePe,Groceries,Success
5273,267,2024-03-29,16732.62,Net Banking,Axis,Furniture,Success
5274,371,2024-12-19,210.81,Wallet,PhonePe,Utilities,Success
5275,993,2024-02-13,4948.6,Debit Card,HDFC,Groceries,Success
5276,111,2024-11-04,9677.81,UPI,Axis,Utilities,Success
5277,212,2024-05-03,2871.44,UPI,HDFC,Entertainment,Success
5278,843,2024-09-01,23510.23,Net Banking,ICICI,Education,Refunded
5279,611,2024-07-13,596.26,Credit Card,Kotak,Healthcare,Success
5280,848,2024-09-29,668.32,UPI,PNB,Food,Pending
5281,777,2024-03-04,5913.34,Net Banking,ICICI,Education,Success
5282,212,2024-04-06,7927.13,Credit Card,Kotak,Furniture,Refunded
5283,786,2024-07-21,4027.02,Cash,N/A,Entertainment,Success
5284,986,2024-06-06,4342.45,UPI,PNB,Utilities,Success
5285,858,2024-01-03,19179.93,Debit Card,Axis,Furniture,Success
5286,881,2024-09-24,28278.32,Net Banking,ICICI,Education,Success
5287,658,2024-11-16,32235.25,Credit Card,Kotak,Travel,Success
5288,325,2024-02-22,5230.45,UPI,SBI,Clothing,Success
5289,846,2024-11-16,1012.14,Credit Card,Kotak,Food,Failed
5290,350,2024-07-24,35118.33,Credit Card,ICICI,Furniture,Success
5291,989,2024-07-27,21871.24,UPI,PNB,Furniture,Success
5292,275,2024-03-27,76.6,Net Banking,Yes Bank,Food,Success
5293,384,2024-05-13,13589.54,Wallet,Amazon Pay,Clothing,Success
5294,612,2024-10-20,18492.26,Net Banking,Yes Bank,Education,Success
5295,328,2024-12-23,2524.61,Wallet,Paytm,Entertainment,Failed
5296,713,2024-05-21,7881.46,Wallet,Mobikwik,Healthcare,Success
5297,488,2024-12-13,13157.75,Wallet,Amazon Pay,Education,Success
5298,611,2024-04-16,3265.11,Debit Card,ICICI,Entertainment,Success
5299,750,2024-02-03,7678.26,Net Banking,Kotak,Healthcare,Refunded
5300,907,2024-08-02,4644.64,Cash,N/A,Entertainment,Success
5301,470,2024-09-16,39391.48,Cash,N/A,Travel,Success
5302,786,2024-12-01,9452.53,Wallet,PhonePe,Utilities,Failed
5303,611,2024-04-20,4895.32,Debit Card,Axis,Groceries,Success
5304,263,2024-01-16,23901.73,Cash,N/A,Education,Success
5305,246,2024-11-07,4949.69,Wallet,Amazon Pay,Healthcare,Failed
5306,165,2024-10-14,32947.29,Wallet,GooglePay,Travel,Success
5307,817,2024-08-08,69360.37,Cash,N/A,Furniture,Success
5308,713,2024-06-05,4018.58,Debit Card,BOB,Entertainment,Success
5309,259,2024-09-29,8077.77,Credit Card,AMEX,Healthcare,Failed
5310,189,2024-08-22,14234.09,Cash,N/A,Travel,Success
5311,861,2024-08-27,11750.19,Wallet,Amazon Pay,Education,Pending
5312,742,2024-06-10,12735.23,Debit Card,BOB,Healthcare,Success
5313,261,2024-01-03,28242.74,UPI,SBI,Travel,Success
5314,473,2024-10-13,638.7,UPI,PNB,Entertainment,Success
5315,861,2024-11-21,634.8,Debit Card,SBI,Food,Success
5316,889,2024-02-18,4273.38,Credit Card,HDFC,Healthcare,Success
5317,374,2024-11-01,15458.4,Wallet,PhonePe,Healthcare,Failed
5318,652,2024-09-08,85988.78,Debit Card,HDFC,Furniture,Success
5319,405,2024-02-21,11807.78,Wallet,GooglePay,Electronics,Success
5320,296,2024-03-26,1854.05,Net Banking,ICICI,Groceries,Success
5321,432,2024-12-11,4539.94,Wallet,GooglePay,Groceries,Success
5322,189,2024-09-25,2529.96,Cash,N/A,Entertainment,Success
5323,933,2024-06-28,1533.52,UPI,ICICI,Entertainment,Success
5324,801,2024-01-21,82555.92,Wallet,Paytm,Furniture,Success
5325,955,2024-02-18,38392.6,Debit Card,ICICI,Electronics,Failed
5326,203,2024-12-16,34525.3,Wallet,Paytm,Travel,Pending
5327,755,2024-03-10,9730.61,UPI,Axis,Education,Success
5328,180,2024-08-14,7766.9,Credit Card,HDFC,Healthcare,Success
5329,680,2024-07-10,3623.79,Wallet,PhonePe,Groceries,Failed
5330,400,2024-02-21,11348.21,UPI,Kotak,Clothing,Success
5331,529,2024-09-18,19916.62,UPI,Kotak,Education,Success
5332,532,2024-08-05,24170.1,Cash,N/A,Furniture,Success
5333,649,2024-11-12,34266.69,UPI,Axis,Furniture,Success
5334,532,2024-06-08,259.18,Debit Card,BOB,Entertainment,Success
5335,742,2024-10-03,13781.74,Credit Card,AMEX,Clothing,Success
5336,804,2024-08-13,33931.93,UPI,HDFC,Travel,Refunded
5337,370,2024-05-23,41440.9,Cash,N/A,Travel,Success
5338,463,2024-02-16,13039.24,UPI,HDFC,Healthcare,Success
5339,487,2024-07-24,7388.73,Wallet,PhonePe,Healthcare,Success
5340,405,2024-05-01,20082.16,Credit Card,SBI,Electronics,Success
5341,763,2024-08-14,2386.14,Cash,N/A,Groceries,Success
5342,750,2024-05-29,3404.0,Debit Card,BOB,Furniture,Success
5343,617,2024-09-23,32450.77,Credit Card,SBI,Travel,Pending
5344,173,2024-04-25,70984.59,Wallet,PhonePe,Electronics,Success
5345,212,2024-09-04,6375.77,Wallet,Paytm,Education,Success
5346,488,2024-03-16,12354.54,Wallet,Amazon Pay,Furniture,Success
5347,646,2024-06-22,72821.31,Credit Card,ICICI,Electronics,Success
5348,324,2024-03-13,9254.74,UPI,PNB,Furniture,Success
5349,847,2024-11-12,2519.62,Cash,N/A,Clothing,Success
5350,323,2024-06-13,11282.64,Net Banking,Axis,Education,Failed
5351,986,2024-01-14,770.85,Cash,N/A,Entertainment,Success
5352,157,2024-11-25,6990.52,Cash,N/A,Healthcare,Success
5353,489,2024-01-29,5555.86,UPI,SBI,Healthcare,Failed
5354,320,2024-01-04,11686.48,Net Banking,Yes Bank,Clothing,Failed
5355,487,2024-10-13,27970.1,UPI,HDFC,Education,Success
5356,978,2024-11-22,4414.44,Credit Card,Kotak,Entertainment,Success
5357,267,2024-08-19,331.43,Wallet,Paytm,Groceries,Success
5358,957,2024-04-15,8220.93,Wallet,Amazon Pay,Healthcare,Success
5359,891,2024-11-16,43149.32,Wallet,PhonePe,Electronics,Success
5360,670,2024-10-04,1052.96,UPI,HDFC,Utilities,Failed
5361,756,2024-03-08,9039.9,UPI,ICICI,Education,Success
5362,487,2024-05-23,394.52,Cash,N/A,Groceries,Success
5363,754,2024-02-20,26910.23,Cash,N/A,Travel,Success
5364,649,2024-03-29,1553.35,Wallet,PhonePe,Food,Success
5365,323,2024-12-10,2662.56,Wallet,Amazon Pay,Groceries,Success
5366,125,2024-05-01,5696.87,Wallet,Paytm,Utilities,Success
5367,612,2024-09-02,36992.48,Cash,N/A,Travel,Success
5368,246,2024-10-30,12995.52,Net Banking,Axis,Healthcare,Success
5369,792,2024-01-12,734.07,Debit Card,BOB,Entertainment,Success
5370,826,2024-01-26,45709.57,Net Banking,SBI,Education,Success
5371,470,2024-10-14,4369.67,UPI,PNB,Entertainment,Success
5372,710,2024-06-13,14834.12,Net Banking,SBI,Electronics,Success
5373,338,2024-02-26,75594.01,Cash,N/A,Furniture,Failed
5374,396,2024-07-04,18701.33,Net Banking,Kotak,Healthcare,Success
5375,494,2024-07-21,1758.31,UPI,Kotak,Entertainment,Success
5376,324,2024-09-12,19288.03,Net Banking,Yes Bank,Electronics,Success
5377,986,2024-12-18,5054.71,Credit Card,SBI,Utilities,Success
5378,786,2024-07-24,11190.52,Net Banking,Axis,Electronics,Pending
5379,886,2024-10-05,47015.79,Debit Card,ICICI,Travel,Success
5380,510,2024-02-20,27360.19,Cash,N/A,Travel,Success
5381,858,2024-03-25,3417.75,Wallet,GooglePay,Clothing,Success
5382,130,2024-06-03,15770.43,Net Banking,HDFC,Healthcare,Success
5383,467,2024-04-21,628.87,Wallet,Paytm,Food,Success
5384,510,2024-08-01,54893.73,Credit Card,AMEX,Electronics,Success
5385,173,2024-04-05,10276.04,UPI,Kotak,Healthcare,Success
5386,651,2024-08-03,44392.6,Net Banking,ICICI,Travel,Success
5387,665,2024-07-17,1947.83,Cash,N/A,Entertainment,Success
5388,422,2024-01-12,19057.0,Cash,N/A,Travel,Success
5389,821,2024-10-04,24475.14,Cash,N/A,Travel,Success
5390,847,2024-12-19,61357.87,Cash,N/A,Electronics,Success
5391,877,2024-12-27,12247.87,Wallet,PhonePe,Furniture,Success
5392,704,2024-07-15,3031.72,Debit Card,SBI,Entertainment,Success
5393,733,2024-01-26,3739.85,Wallet,PhonePe,Groceries,Success
5394,338,2024-10-05,8931.77,Cash,N/A,Education,Success
5395,325,2024-09-22,1314.99,Cash,N/A,Travel,Success
5396,212,2024-07-24,1703.57,Net Banking,ICICI,Food,Success
5397,862,2024-11-09,6596.07,Cash,N/A,Utilities,Pending
5398,148,2024-11-10,31401.97,UPI,ICICI,Education,Success
5399,384,2024-02-24,6649.82,Debit Card,Axis,Education,Failed
5400,473,2024-08-01,2632.24,UPI,Kotak,Entertainment,Success
5401,907,2024-02-22,893.7,Net Banking,HDFC,Food,Success
5402,261,2024-12-27,2091.27,Credit Card,HDFC,Entertainment,Refunded
5403,199,2024-02-18,9026.39,Debit Card,ICICI,Clothing,Success
5404,320,2024-07-31,33774.92,Debit Card,Axis,Electronics,Success
5405,317,2024-10-14,803.2,Cash,N/A,Utilities,Success
5406,915,2024-12-29,65178.76,Cash,N/A,Furniture,Success
5407,448,2024-12-23,271.97,Credit Card,AMEX,Food,Failed
5408,505,2024-02-09,4956.43,Debit Card,HDFC,Groceries,Failed
5409,861,2024-03-28,31426.89,Wallet,PhonePe,Electronics,Success
5410,529,2024-05-03,37881.41,Cash,N/A,Electronics,Success
5411,204,2024-01-24,13816.02,UPI,HDFC,Healthcare,Success
5412,983,2024-11-03,3773.7,Debit Card,Axis,Entertainment,Failed
5413,758,2024-04-25,3504.74,Credit Card,AMEX,Entertainment,Success
5414,256,2024-10-07,12675.31,Debit Card,BOB,Electronics,Success
5415,641,2024-03-19,13679.49,Debit Card,SBI,Clothing,Success
5416,691,2024-02-05,70355.82,Credit Card,Axis,Furniture,Success
5417,130,2024-11-18,16658.22,Net Banking,HDFC,Healthcare,Pending
5418,765,2024-12-26,10658.69,Net Banking,SBI,Clothing,Success
5419,698,2024-07-21,28700.98,Debit Card,ICICI,Travel,Success
5420,452,2024-10-11,6434.95,UPI,ICICI,Healthcare,Success
5421,119,2024-01-27,24993.78,Net Banking,Kotak,Furniture,Success
5422,907,2024-06-21,5568.0,Cash,N/A,Furniture,Success
5423,181,2024-07-04,54299.55,Credit Card,AMEX,Furniture,Success
5424,817,2024-01-17,9854.19,Cash,N/A,Utilities,Success
5425,510,2024-09-04,16632.52,UPI,Axis,Travel,Success
5426,132,2024-02-04,11024.89,Cash,N/A,Travel,Success
5427,324,2024-08-19,982.53,Credit Card,HDFC,Food,Success
5428,144,2024-12-27,19494.96,Wallet,PhonePe,Healthcare,Success
5429,217,2024-03-28,11077.63,Debit Card,SBI,Clothing,Success
5430,862,2024-04-27,853.0,Credit Card,ICICI,Food,Success
5431,432,2024-06-09,18045.57,UPI,Kotak,Healthcare,Success
5432,978,2024-05-28,3447.1,Cash,N/A,Healthcare,Success
5433,956,2024-01-16,10458.28,Credit Card,Axis,Clothing,Success
5434,796,2024-06-06,20861.96,Wallet,Paytm,Education,Success
5435,973,2024-09-20,3321.11,Debit Card,PNB,Groceries,Refunded
5436,125,2024-11-09,29215.71,Debit Card,PNB,Furniture,Success
5437,490,2024-10-03,70961.45,Credit Card,SBI,Furniture,Success
5438,978,2024-11-21,4641.21,Debit Card,SBI,Clothing,Success
5439,843,2024-01-29,9102.05,Credit Card,SBI,Utilities,Failed
5440,756,2024-02-06,1303.86,Debit Card,PNB,Food,Success
5441,470,2024-04-02,59769.6,Credit Card,HDFC,Furniture,Success
5442,259,2024-05-03,19420.44,Net Banking,Axis,Education,Success
5443,670,2024-11-03,11675.44,Cash,N/A,Clothing,Success
5444,369,2024-07-15,45710.15,UPI,SBI,Electronics,Success
5445,698,2024-04-08,68003.92,Cash,N/A,Furniture,Failed
5446,181,2024-03-05,13108.73,Credit Card,Axis,Healthcare,Success
5447,670,2024-12-10,7783.33,Credit Card,Axis,Clothing,Success
5448,199,2024-06-02,5434.1,Credit Card,ICICI,Utilities,Success
5449,316,2024-07-08,75156.13,Wallet,Mobikwik,Electronics,Success
5450,165,2024-05-10,1040.07,Debit Card,ICICI,Food,Success
5451,180,2024-10-14,5879.04,Cash,N/A,Clothing,Success
5452,479,2024-01-11,13814.93,Debit Card,SBI,Education,Success
5453,463,2024-03-24,6372.66,Cash,N/A,Utilities,Success
5454,835,2024-11-19,535.04,Net Banking,Kotak,Food,Pending
5455,670,2024-05-25,1126.69,Cash,N/A,Entertainment,Failed
5456,316,2024-07-26,319.53,Net Banking,SBI,Entertainment,Failed
5457,352,2024-04-13,123.39,Cash,N/A,Food,Success
5458,697,2024-09-17,11007.19,Debit Card,ICICI,Education,Success
5459,165,2024-11-26,3368.11,Cash,N/A,Groceries,Success
5460,256,2024-10-02,58359.68,Net Banking,SBI,Furniture,Success
5461,765,2024-08-22,1750.76,Net Banking,Kotak,Food,Success
5462,743,2024-11-14,45455.16,UPI,SBI,Education,Refunded
5463,370,2024-09-25,15942.74,Wallet,Amazon Pay,Healthcare,Success
5464,846,2024-09-02,2152.27,Wallet,GooglePay,Entertainment,Success
5465,266,2024-02-09,7306.92,Net Banking,SBI,Utilities,Success
5466,275,2024-09-08,5289.11,Wallet,PhonePe,Healthcare,Success
5467,103,2024-04-16,3092.41,Wallet,Amazon Pay,Entertainment,Success
5468,564,2024-01-10,6551.68,UPI,PNB,Healthcare,Success
5469,488,2024-07-28,79307.79,Credit Card,SBI,Furniture,Success
5470,858,2024-03-10,18034.7,Cash,N/A,Healthcare,Success
5471,612,2024-10-01,17614.04,Debit Card,PNB,Furniture,Success
5472,854,2024-03-07,372.92,Wallet,PhonePe,Entertainment,Success
5473,282,2024-09-08,3748.38,Net Banking,ICICI,Groceries,Success
5474,195,2024-11-18,3826.9,Credit Card,Kotak,Groceries,Success
5475,605,2024-05-05,4311.31,UPI,PNB,Groceries,Success
5476,955,2024-09-19,1181.6,Wallet,Paytm,Entertainment,Success
5477,338,2024-03-13,27688.94,Net Banking,Kotak,Education,Success
5478,165,2024-11-28,376.23,Debit Card,BOB,Travel,Pending
5479,763,2024-03-16,23253.49,Cash,N/A,Education,Failed
5480,658,2024-04-20,1704.98,Credit Card,HDFC,Groceries,Pending
5481,265,2024-08-04,12910.35,Wallet,GooglePay,Travel,Success
5482,959,2024-05-12,2592.48,Cash,N/A,Groceries,Success
5483,740,2024-05-05,5516.09,UPI,PNB,Travel,Refunded
5484,489,2024-04-23,2254.75,Net Banking,SBI,Entertainment,Success
5485,482,2024-01-25,44198.37,UPI,Axis,Education,Success
5486,373,2024-08-24,44364.03,Credit Card,AMEX,Education,Success
5487,384,2024-07-17,47177.09,Net Banking,Kotak,Travel,Success
5488,792,2024-09-17,90271.16,Cash,N/A,Furniture,Failed
5489,733,2024-09-10,3105.05,Wallet,GooglePay,Entertainment,Success
5490,146,2024-09-14,777.85,Debit Card,HDFC,Entertainment,Success
5491,510,2024-05-09,1926.49,Credit Card,SBI,Food,Success
5492,804,2024-10-12,14428.93,Debit Card,HDFC,Education,Success
5493,835,2024-08-03,18057.23,Debit Card,Axis,Education,Success
5494,199,2024-06-01,6544.49,Net Banking,HDFC,Electronics,Success
5495,452,2024-01-31,59247.7,UPI,PNB,Furniture,Success
5496,605,2024-05-22,1602.8,Debit Card,PNB,Food,Success
5497,569,2024-03-17,37319.8,Wallet,GooglePay,Travel,Success
5498,862,2024-06-19,1890.74,Debit Card,HDFC,Groceries,Pending
5499,933,2024-03-07,2206.2,UPI,PNB,Groceries,Success
5500,956,2024-01-07,557.45,UPI,Kotak,Food,Success
5501,130,2024-01-31,40802.16,Cash,N/A,Travel,Failed
5502,323,2024-02-10,69254.05,Cash,N/A,Furniture,Failed
5503,338,2024-02-14,1107.84,Debit Card,Axis,Utilities,Success
5504,334,2024-05-21,2189.29,Debit Card,BOB,Groceries,Success
5505,334,2024-08-05,41102.77,Wallet,Amazon Pay,Electronics,Success
5506,956,2024-01-01,14438.89,Wallet,Mobikwik,Healthcare,Success
